player_id,velocity,ping,packet_loss,vp_ratio,label
p_797,5.514278807200652,29.245435140549912,0.1,0.18231772105694338,legit
p_327,3.265626627881038,25.40414622521486,0.1,0.1236785541189929,legit
p_537,18.296126575162067,305.01743880890245,5.0,0.05978785603322227,laggy
p_770,4.849077904775131,42.445226744086234,0.1,0.11161359413172328,legit
p_885,5.961796588084268,30.744375228709927,0.1,0.18780639231772817,legit
p_290,48.544722416998674,25.00341615195999,0.05,1.8668594208280458,cheater
p_472,5.563188172116862,32.4859026022354,0.1,0.16613523124042903,legit
p_161,20.277234417027813,460.0603622103929,5.0,0.04397956553848111,laggy
p_549,4.4501823371371625,29.15421723536113,0.1,0.1475807613377057,legit
p_443,5.257071602627259,35.37739296445892,0.1,0.1445147981814824,legit
p_285,4.468504442977568,31.97993468858113,0.1,0.1354916098279821,legit
p_865,5.395685209444083,30.54875329828715,0.1,0.17102689156775733,legit
p_275,4.158698787862245,37.46341722294412,0.1,0.10812088701732685,legit
p_832,3.6084703490130394,22.315715873208724,0.1,0.1547655825210757,legit
p_967,5.134376362947022,37.02971338175109,0.1,0.13500959924170242,legit
p_465,6.301042525898179,27.014039655845274,0.1,0.22492445228560365,legit
p_393,4.972106323774185,25.954582636663474,0.1,0.1844623747581665,legit
p_477,2.8115419321013784,20.985788046320668,0.1,0.12787997074191257,legit
p_919,50.48029802654596,30.315532924512986,0.05,1.6119891093097538,cheater
p_526,4.418281491332153,31.91294889278829,0.1,0.1342414350571991,legit
p_322,3.720625281926247,38.08426685887392,0.1,0.09519496157778112,legit
p_968,44.64960423333224,26.32999360594087,0.05,1.6337217226288159,cheater
p_716,5.542804828113466,32.846359750698,0.1,0.16376369183983394,legit
p_891,7.299680908910295,31.73905677481813,0.1,0.2229655227735511,legit
p_572,3.2037956468709408,24.678065376425497,0.1,0.12476779694673881,legit
p_153,4.181978935548224,28.843493353680785,0.1,0.14013034218168813,legit
p_162,4.148964632506994,28.636383087810223,0.1,0.13999564724932678,legit
p_561,3.2915453519009317,30.411440068374755,0.1,0.10478810728626482,legit
p_881,5.25278105529368,25.143796580544137,0.1,0.20091883132240743,legit
p_280,4.855927515761236,29.041193562223462,0.1,0.1616422964588039,legit
p_205,3.6573199613270644,29.13881186653937,0.1,0.12134917519384644,legit
p_525,4.871180220655068,27.04147472259669,0.1,0.17371341089738482,legit
p_490,5.119659629931042,29.701061527543025,0.1,0.16675839124774272,legit
p_714,5.31413324055998,35.742091379907315,0.1,0.1446333902339063,legit
p_136,1.4569878964956793,400.2657624350191,5.0,0.0036309798465091413,laggy
p_346,4.8012128745587646,29.109949518202715,0.1,0.15945602537979123,legit
p_567,12.892961902598191,430.64181345820987,5.0,0.029869585152798098,laggy
p_358,5.330079405112198,29.78923297924398,0.1,0.1731150434538391,legit
p_406,5.36854192891084,30.706295704920752,0.1,0.16932100737575767,legit
p_905,17.89530361794641,457.0918708017695,5.0,0.03906487924927675,laggy
p_147,3.8621851806481002,34.16081307949573,0.1,0.10984345475504262,legit
p_501,3.597694309310731,28.89839690414743,0.1,0.12033067595044429,legit
p_385,3.7710875849989502,32.59655309841627,0.1,0.11224626448886263,legit
p_705,5.595545525243015,31.522665122435193,0.1,0.1720506454245973,legit
p_385,8.54704811237828,30.811980911487662,0.1,0.26867387278268623,legit
p_167,16.907979589557648,329.8272909835031,5.0,0.051108176533116716,laggy
p_323,5.314402394387741,32.3602789666699,0.1,0.15930329598554424,legit
p_154,3.7568387015141247,32.12356335492817,0.1,0.11341891756205562,legit
p_428,4.7303626656779745,27.281660884740944,0.1,0.1672590122962046,legit
p_216,21.318957077637553,418.9328442633989,5.0,0.050767539069331374,laggy
p_831,18.246413161387036,423.33414129614033,5.0,0.04300010625035465,laggy
p_845,30.229214243274228,466.9277096983252,5.0,0.06460231701765026,laggy
p_146,7.653823729543865,29.255717897837425,0.1,0.25297114930103626,legit
p_698,6.013954336043263,22.699371007596184,0.1,0.2537600822450374,legit
p_518,7.967038228163869,434.80460780404235,5.0,0.018281216135617853,laggy
p_416,4.921260796707673,31.17474685296373,0.1,0.1529541419299266,legit
p_768,5.146523477287641,22.75546642030789,0.1,0.21664586105065992,legit
p_313,4.0642786438002085,30.074869271729685,0.1,0.1307898871033282,legit
p_373,5.837045561180125,34.89584127263464,0.1,0.16261063550083235,legit
p_998,7.709981905103795,367.98475986674106,5.0,0.02089512289853992,laggy
p_669,34.00045424095773,441.6144712788197,5.0,0.07681731268912703,laggy
p_475,5.3165722826602035,33.98938979702012,0.1,0.1519481280897614,legit
p_777,43.03873479452398,461.0170846924191,5.0,0.09315398979926548,laggy
p_891,4.924445377131078,33.33880552689139,0.1,0.14340759096220304,legit
p_703,12.180369371487064,440.58044979170427,5.0,0.027583579339240688,laggy
p_375,5.008305526662134,22.944649358790237,0.1,0.20916178189193457,legit
p_962,27.093947174636053,328.6311516190303,5.0,0.08219474112674205,laggy
p_228,50.68097272179413,24.82179805064828,0.05,1.9627205132030585,cheater
p_659,37.12084182136446,404.418449902836,5.0,0.09156179702788801,laggy
p_252,5.984439865379535,18.306701924274904,0.1,0.3099669684056766,legit
p_522,4.030734562148198,34.21231262424622,0.1,0.1144694642797402,legit
p_688,4.879163628776631,41.51173524213971,0.1,0.11477215881651817,legit
p_360,3.947837914012684,338.68529205282357,5.0,0.01162204548261326,laggy
p_616,2.8772765420590507,24.902423342850913,0.1,0.1110813650126362,legit
p_675,6.229909495551416,32.31041470629465,0.1,0.18702587615560828,legit
p_815,5.81606915054168,27.075183502628256,0.1,0.20716050351005574,legit
p_539,15.717314930116038,425.50309406581266,5.0,0.03685158478050979,laggy
p_751,2.97331011748195,30.183665286613795,0.1,0.09534832067217903,legit
p_134,5.05609771411959,33.56985513904769,0.1,0.14625741686746543,legit
p_807,22.11114167767161,408.67418709060706,5.0,0.05397250394197114,laggy
p_483,3.520903534416476,17.688827598546254,0.1,0.18839616962865857,legit
p_562,5.420229966862644,17.33800766686213,0.1,0.2955735467739673,legit
p_347,4.262730415191532,24.599310544435554,0.1,0.16651739146615843,legit
p_389,6.098565527196959,28.720633382749444,0.1,0.20519635125732918,legit
p_845,4.9674483996389895,27.126995656795426,0.1,0.17660785603452334,legit
p_639,6.244169400476695,31.620610801453694,0.1,0.19141791790724016,legit
p_775,5.052233062799856,26.426248505271744,0.1,0.18421159794525815,legit
p_713,4.2603671306885955,33.42775609721688,0.1,0.12374803396010468,legit
p_129,3.645344627352772,39.995396113165896,0.1,0.08892082948265621,legit
p_109,4.517284439765164,37.22423627812896,0.1,0.11817854009943558,legit
p_102,5.101881578221353,28.839586661460842,0.1,0.17097695206383876,legit
p_808,19.699673575565004,451.1147071342176,5.0,0.043572290979945576,laggy
p_551,5.363146641120546,25.646055621911668,0.1,0.2012735662350831,legit
p_725,55.76938039242683,26.04900609232562,0.05,2.061790374184943,cheater
p_907,6.1419580898680195,29.354178555068874,0.1,0.2023430836293334,legit
p_466,4.2696202064201785,21.573373763950947,0.1,0.18914408856502626,legit
p_496,20.679486767849365,339.60597077895176,5.0,0.06071381168262035,laggy
p_562,4.651784222933378,30.54487581645105,0.1,0.1474656058245572,legit
p_109,7.435404657820401,23.95654429279794,0.1,0.2979340637303755,legit
p_363,4.073101437249607,22.435986159135016,0.1,0.17379688695804973,legit
p_884,58.6348302429421,25.152510907722515,0.05,2.2420344436460193,cheater
p_553,6.570705204714048,30.90598226933124,0.1,0.20593959932805328,legit
p_418,8.024031741312452,464.5923382827098,5.0,0.017234028744777634,laggy
p_597,5.501777040690942,35.14919818763823,0.1,0.15219637824698307,legit
p_737,9.91943655358304,378.502463291689,5.0,0.026138003077884824,laggy
p_796,5.664348830116386,25.962467117016146,0.1,0.21008273484519477,legit
p_679,4.494164177903627,27.36162342332615,0.1,0.15845934172468354,legit
p_366,5.145501127381862,32.45515231720341,0.1,0.15380295024799295,legit
p_738,4.758665717772548,27.625782407948886,0.1,0.16623705336526098,legit
p_108,4.600894169856979,22.3220079913703,0.1,0.19727693136711985,legit
p_322,6.084519721242967,28.69259646761207,0.1,0.20491706502931822,legit
p_330,6.3912049063451395,17.785718172329567,0.1,0.34021616036798996,legit
p_222,20.552203780559697,374.1568301423538,5.0,0.054782965760642385,laggy
p_551,23.515133285212695,461.34740031891596,5.0,0.05086031254635049,laggy
p_426,7.084476144272836,21.630149217687215,0.1,0.3130547693753503,legit
p_986,5.532990868262375,36.7666419807426,0.1,0.14650470833715307,legit
p_184,4.619981073478405,396.5992951673574,5.0,0.011619691306378608,laggy
p_210,6.131730817100943,31.021118374077123,0.1,0.19149021422265253,legit
p_808,3.8232697683806465,35.54807879334405,0.1,0.10460932269514865,legit
p_508,5.842140506706231,23.329305589998775,0.1,0.24012771285621085,legit
p_251,6.451457327839936,29.60933521797775,0.1,0.21076763941122145,legit
p_210,18.195290598044707,350.47450110143427,5.0,0.05176845131304024,laggy
p_930,5.219643140369,33.37164598004074,0.1,0.15185898119048452,legit
p_458,6.0247832597732645,26.060257942143412,0.1,0.22264323099412586,legit
p_691,5.657417616074127,33.7493281451942,0.1,0.16280653232878528,legit
p_576,54.98922766057799,25.32854228948903,0.05,2.0885785113341035,cheater
p_661,5.06720252377881,31.883336422965968,0.1,0.15409636232167237,legit
p_229,5.200636714681871,28.90719169992532,0.1,0.17389251277293472,legit
p_580,5.465150494378249,40.934721747788004,0.1,0.13032518797305548,legit
p_813,4.871369622494574,33.104673669884434,0.1,0.14283583738835642,legit
p_309,4.27062530475333,32.99300158489256,0.1,0.12563248626597645,legit
p_382,5.067360300824558,24.116744088228977,0.1,0.20175227660974532,legit
p_907,19.289242746164216,372.5649047534202,5.0,0.05163558594696284,laggy
p_130,5.009268491601791,29.93523163922171,0.1,0.16192762187856752,legit
p_451,6.6280539624371,30.020577695001244,0.1,0.21366636132973005,legit
p_463,3.665796491590463,26.630375207475435,0.1,0.1326727003909334,legit
p_994,57.45860975235426,26.347070745125897,0.05,2.1010882769810064,cheater
p_745,6.522090242501628,431.08356603192533,5.0,0.015094511236328139,laggy
p_557,4.4494003885793685,30.86575799527353,0.1,0.13962951671318546,legit
p_895,5.664657751780889,32.85740182629725,0.1,0.16730928677997717,legit
p_476,5.681831454476575,23.584145464675807,0.1,0.23111771213038998,legit
p_328,13.311920472220141,352.0167051884612,5.0,0.037709038344554975,laggy
p_294,9.479394021469716,416.9192749604576,5.0,0.022682356592350593,laggy
p_708,30.639970016661945,386.40382487363394,5.0,0.07909052014821047,laggy
p_240,5.944782509044925,25.657925106947378,0.1,0.22300244618421722,legit
p_679,6.153051077612912,28.416932167688294,0.1,0.20916698731662625,legit
p_388,4.395388190454592,20.98351031757827,0.1,0.19994023370052913,legit
p_762,4.713478153523614,41.19866894984176,0.1,0.11169731820513473,legit
p_360,3.8430651099391087,28.12144324459306,0.1,0.13196684922724924,legit
p_627,24.75569702268391,497.2408906750464,5.0,0.04968620096424326,laggy
p_989,30.879595888534674,446.11291865471975,5.0,0.06906442332609328,laggy
p_540,56.301747231868234,24.65203475614945,0.05,2.194825781544338,cheater
p_666,5.699383466778154,37.79615971733903,0.1,0.14690586667089497,legit
p_232,3.1401056201321382,28.67272270892815,0.1,0.10582465420968329,legit
p_257,6.257223847428508,25.093169068301044,0.1,0.2398031389383828,legit
p_710,56.78760627061339,26.53231835043248,0.05,2.0625798942108107,cheater
p_806,4.727595073850333,20.368258256540205,0.1,0.22124381955199146,legit
p_571,5.898761016677856,38.80012536374302,0.1,0.1482096089589579,legit
p_598,5.026257539841732,30.33179902458878,0.1,0.16042033002628392,legit
p_522,5.604652774084304,22.253835354722355,0.1,0.2410205752551748,legit
p_206,7.916691038989308,34.46418725172898,0.1,0.22323057857764234,legit
p_430,4.960791421712348,30.613338889656177,0.1,0.15692083139422863,legit
p_970,4.8453664676884225,32.488020053095454,0.1,0.14468954748611787,legit
p_975,6.085165389556684,29.248636156868407,0.1,0.20117156218215002,legit
p_515,0.3525924306749282,400.21469589228354,5.0,0.0008788123523012496,laggy
p_668,4.426137372495033,27.952973554715594,0.1,0.15287332626234323,legit
p_779,6.397002815688081,37.993195879288535,0.1,0.164054334902205,legit
p_843,4.727396066398539,35.58276442811043,0.1,0.1292246810841331,legit
p_372,34.06869773692214,403.5500212315592,5.0,0.08421380780850747,laggy
p_129,31.454863521825857,421.01170912560457,5.0,0.07453552316593152,laggy
p_140,3.354643400217263,26.77056953479945,0.1,0.12079850922803516,legit
p_569,4.721793555508765,25.659237959877565,0.1,0.17711659885459272,legit
p_276,56.40008075917558,24.132234255028738,0.05,2.2441331792015435,cheater
p_933,3.5050064187158094,28.65501931502722,0.1,0.11819268709562775,legit
p_852,3.783634186548985,37.423054453424456,0.1,0.0984730193986899,legit
p_359,4.321482688843485,31.31410485907665,0.1,0.13373363451315384,legit
p_983,5.160206022460062,22.38192724709066,0.1,0.22069207417887807,legit
p_231,8.03168204302341,24.608000083804797,0.1,0.3136395664143592,legit
p_498,23.302957275651217,440.9984348565099,5.0,0.05272180948608172,laggy
p_561,4.1639894602405745,33.19908680100628,0.1,0.12175732891552099,legit
p_620,23.503464765377473,416.71198411744297,5.0,0.05626715454438408,laggy
p_571,4.210747450241819,22.424591376490866,0.1,0.17975756257877626,legit
p_557,4.296486179539212,375.4982692749628,5.0,0.011411702337471883,laggy
p_879,59.89525333660005,27.915638986916413,0.05,2.071379206376906,cheater
p_699,4.395261640944634,34.96495180993479,0.1,0.1222095795977268,legit
p_667,4.415336064028732,26.137470841932707,0.1,0.16270256317350593,legit
p_548,4.904066173307649,26.49722024085346,0.1,0.1783477067991596,legit
p_469,3.043566491822302,28.871264725117406,0.1,0.10188944190445019,legit
p_558,5.264941770178418,27.64147486081907,0.1,0.18382229950667614,legit
p_121,3.3129432590089607,27.980492706529635,0.1,0.11431631934478867,legit
p_892,4.271692763313064,30.11890808549352,0.1,0.13727000804711298,legit
p_878,25.551740116883824,388.4538697844211,5.0,0.06560915707687735,laggy
p_320,49.17185792842547,26.832249562584387,0.05,1.7667223706749335,cheater
p_692,5.787940950882515,38.77325592787356,0.1,0.14552343819622418,legit
p_206,3.8540476081404584,32.4856098964786,0.1,0.11509563720222865,legit
p_675,5.178399476903419,34.43655219849209,0.1,0.1461315832278901,legit
p_670,5.342977253157729,39.775846250795425,0.1,0.13103289678637883,legit
p_948,5.751701121546788,32.16434708509175,0.1,0.17343025348243116,legit
p_136,4.473527882002196,39.153625538829736,0.1,0.11141031032617872,legit
p_426,5.0872203690454,31.62335067538289,0.1,0.1559380095461544,legit
p_139,6.160275440386224,24.811264868617844,0.1,0.2386661588164198,legit
p_719,12.70098014594899,299.9106853174264,5.0,0.04220847170166425,laggy
p_133,26.721354355170632,478.6759305581754,5.0,0.05570709859065953,laggy
p_226,17.202830297575517,355.3831341591075,5.0,0.04827060724454851,laggy
p_871,4.3529742839863035,29.38872634182922,0.1,0.1432430643858396,legit
p_615,5.570296805895462,31.518458189861718,0.1,0.1712964610244687,legit
p_968,3.97531041454114,29.044026720986068,0.1,0.1323161655878952,legit
p_668,5.417653957259154,27.565171598273373,0.1,0.1896594227911666,legit
p_852,5.515831548219737,36.92094700296344,0.1,0.14545606015030918,legit
p_130,6.134651801226481,19.85181443144781,0.1,0.2942023017418792,legit
p_920,5.546576140501866,28.674062503263727,0.1,0.1869166427715053,legit
p_420,31.443881741400546,282.3921884123765,5.0,0.11095535807657889,laggy
p_343,3.9898206756739425,24.57783555127405,0.1,0.15598742386453443,legit
p_590,7.637279218521348,26.48272045642384,0.1,0.27789385809279304,legit
p_571,3.8345341193703306,19.526356713154588,0.1,0.1868102641377619,legit
p_982,4.407920663719582,23.01471873266395,0.1,0.18355079286121673,legit
p_809,4.685164409196147,28.39622799536774,0.1,0.15937978198884684,legit
p_586,4.075940781380949,25.009654709005357,0.1,0.15670876168801007,legit
p_767,5.409569010829055,27.88312237678416,0.1,0.18729169721543643,legit
p_196,5.497316171986364,31.065721333224815,0.1,0.1714390303233358,legit
p_865,4.557806037668739,37.38402888972307,0.1,0.11874225216855869,legit
p_619,5.730829323663842,24.069978189218137,0.1,0.22859331110740672,legit
p_140,12.08107067878979,393.01498178377085,5.0,0.030661450039530955,laggy
p_573,6.185783338381947,21.15317706218042,0.1,0.27922782005576197,legit
p_432,3.0158895554288243,282.28595506586475,5.0,0.010646096290681343,laggy
p_818,4.8127002228079565,30.60092562685042,0.1,0.15229617890428945,legit
p_228,6.35457903785299,33.979015834421006,0.1,0.18166831988451157,legit
p_642,3.668416993750197,35.42806545583513,0.1,0.10070304167531854,legit
p_958,20.405192552562728,416.0394787508763,5.0,0.04892868323565123,laggy
p_709,5.088373641840034,22.46923894708494,0.1,0.21681033855902046,legit
p_420,4.360053779714448,25.186304847907444,0.1,0.16650129924928533,legit
p_319,7.261877108399105,21.938428814701304,0.1,0.3165812779533072,legit
p_896,6.779437892953984,31.794822618827904,0.1,0.20672281023596165,legit
p_124,5.399857942627652,26.860601935164286,0.1,0.19381698770162664,legit
p_198,6.425429553945723,30.2322797650238,0.1,0.20573040464184722,legit
p_598,27.049065631700238,327.9279302914229,5.0,0.08223401888594672,laggy
p_887,5.599881384021644,21.93499051633109,0.1,0.24416323085174993,legit
p_534,4.376270528326506,23.327300372664173,0.1,0.17989133447967717,legit
p_397,5.656557174227056,23.998980814364515,0.1,0.22627151147605087,legit
p_714,5.480437802540799,32.77590589710256,0.1,0.16225879534472928,legit
p_539,4.521276325046956,25.64331750894214,0.1,0.16969644728099292,legit
p_580,6.427501733149242,32.83245906166159,0.1,0.18998032987891164,legit
p_783,5.045175995740033,35.69378025078677,0.1,0.13749403744335817,legit
p_777,5.295219076704019,29.635408113076235,0.1,0.17284636970263959,legit
p_635,5.199798348290918,27.643239250631993,0.1,0.18153667267839438,legit
p_787,3.0045279874909574,35.954903743568096,0.1,0.08130255211431549,legit
p_540,5.216444334465941,27.641381961447312,0.1,0.18212963122685658,legit
p_916,49.76701826340918,19.448671310475923,0.05,2.433753152358284,cheater
p_837,5.8897180532765185,33.30948938251531,0.1,0.1716644042006063,legit
p_142,4.992122405079514,19.725470473544863,0.1,0.24086895452876378,legit
p_663,5.229498855053924,35.22397626005087,0.1,0.14436567696244898,legit
p_352,5.104181722236592,24.400923816869383,0.1,0.2009447277994975,legit
p_289,4.736399668776555,33.79103861241474,0.1,0.13613849593689425,legit
p_215,3.5228255478155455,23.729571856284903,0.1,0.14245396435847457,legit
p_154,6.532195224594698,31.549706285065994,0.1,0.20068369180927784,legit
p_872,59.1928278020302,33.697752080243404,0.05,1.7059556960675293,cheater
p_948,6.3340166202146975,34.25547776063706,0.1,0.17966049597225037,legit
p_828,5.85105666890493,28.517402191727648,0.1,0.1982239707579927,legit
p_247,3.6862995783357015,28.69845763571112,0.1,0.12412427687500797,legit
p_960,5.090359704952597,29.728210288467825,0.1,0.16565753934790628,legit
p_214,4.749326933619163,31.341541748523834,0.1,0.14684911964148822,legit
p_241,5.196060498587924,33.50924195550177,0.1,0.15057011409546542,legit
p_235,59.84600910422977,23.95698352737967,0.05,2.397966446488785,cheater
p_591,4.839736817699773,29.593330712899956,0.1,0.15819581277755593,legit
p_365,5.493863714338807,29.411037428033605,0.1,0.18065361062870006,legit
p_292,4.989435518195395,24.0552731412013,0.1,0.1991371433101915,legit
p_560,5.0299935020374384,33.88100495986012,0.1,0.1442043744962562,legit
p_467,3.335256476523384,27.53913487624898,0.1,0.11686606797948429,legit
p_954,6.186380341005654,25.197486779168003,0.1,0.23614403905053236,legit
p_985,7.250998477721228,23.827404221513046,0.1,0.29205624611525877,legit
p_814,5.293938483392581,26.52692314807966,0.1,0.1923185695296969,legit
p_563,5.098632174318643,25.952149595784423,0.1,0.18917348897158537,legit
p_263,21.09329606940097,404.75143572377976,5.0,0.051985758304896025,laggy
p_164,4.944905791306093,31.2167256799554,0.1,0.15348877599881958,legit
p_193,5.6797905508707105,18.226418113981914,0.1,0.29541594888858835,legit
p_110,4.704673708308673,35.914346317139085,0.1,0.127448381935029,legit
p_854,4.690255160234009,30.78658538655105,0.1,0.14755454551650152,legit
p_278,4.9522374689531246,25.666738934096525,0.1,0.18570840181065834,legit
p_535,5.081015980269394,30.45227047399442,0.1,0.16154687415875157,legit
p_175,57.15733879566137,20.540142192724197,0.05,2.6535265312671847,cheater
p_376,31.858857975784368,439.08497298558575,5.0,0.07239251492649319,laggy
p_227,4.286503141971759,22.07092989534351,0.1,0.18579672173668735,legit
p_472,3.9177200662358826,30.64411900741067,0.1,0.12380562926458467,legit
p_782,3.4296807287057556,40.19145429331269,0.1,0.08326194807990923,legit
p_264,6.339011527352171,29.663777724060093,0.1,0.2067263722166338,legit
p_219,4.074905477438731,24.232571065765775,0.1,0.16149386706641833,legit
